timestamp,predicted_activity,fall_detected,risk_level
2026-01-01 10:00:50.200,SITTING,False,Low
2026-01-01 10:00:50.300,SITTING,False,Low
2026-01-01 10:00:50.400,SITTING,False,Low
2026-01-01 10:00:50.500,SITTING,False,Low
2026-01-01 10:00:50.600,SITTING,False,Low
2026-01-01 10:00:50.700,SITTING,False,Low
2026-01-01 10:00:50.800,SITTING,False,Low
2026-01-01 10:00:50.900,SITTING,False,Low
2026-01-01 10:00:51.000,SITTING,False,Low
2026-01-01 10:00:51.100,STANDING,False,Low
2026-01-01 10:00:51.200,SITTING,False,Low
2026-01-01 10:00:51.300,SITTING,False,Low
2026-01-01 10:00:51.400,STANDING,False,Low
2026-01-01 10:00:51.500,STANDING,False,Low
2026-01-01 10:00:51.600,SITTING,False,Low
2026-01-01 10:00:51.700,SITTING,False,Low
2026-01-01 10:00:51.800,SITTING,False,Low
2026-01-01 10:00:51.900,SITTING,False,Low
2026-01-01 10:00:52.000,LAYING,False,Low
2026-01-01 10:00:52.100,LAYING,False,Low
2026-01-01 10:00:52.200,LAYING,False,Low
2026-01-01 10:00:52.300,LAYING,False,Low
2026-01-01 10:00:52.400,LAYING,False,Low
2026-01-01 10:00:52.500,LAYING,False,Low
2026-01-01 10:00:52.600,LAYING,False,Low
2026-01-01 10:00:52.700,LAYING,False,Low
2026-01-01 10:00:52.800,LAYING,False,Low
2026-01-01 10:00:52.900,LAYING,False,Low
2026-01-01 10:00:53.000,LAYING,False,Low
2026-01-01 10:00:53.100,LAYING,False,Low
2026-01-01 10:00:53.200,LAYING,False,Low
2026-01-01 10:00:53.300,LAYING,False,Low
2026-01-01 10:00:53.400,LAYING,False,Low
2026-01-01 10:00:53.500,LAYING,False,Low
2026-01-01 10:00:53.600,LAYING,False,Low
2026-01-01 10:00:53.700,LAYING,False,Low
2026-01-01 10:00:53.800,LAYING,False,Low
2026-01-01 10:00:53.900,LAYING,False,Low
2026-01-01 10:00:54.000,LAYING,False,Low
2026-01-01 10:00:54.100,LAYING,False,Low
2026-01-01 10:00:54.200,LAYING,False,Low
2026-01-01 10:00:54.300,LAYING,False,Low
2026-01-01 10:00:54.400,WALKING,False,Low
2026-01-01 10:00:54.500,WALKING,False,Low
2026-01-01 10:00:54.600,WALKING,False,Low
2026-01-01 10:00:54.700,WALKING,False,Low
2026-01-01 10:00:54.800,WALKING,False,Low
2026-01-01 10:00:54.900,WALKING,False,Low
2026-01-01 10:00:55.000,WALKING,False,Low
2026-01-01 10:00:55.100,WALKING,False,Low
2026-01-01 10:00:55.200,WALKING,False,Low
2026-01-01 10:00:55.300,WALKING,False,Low
2026-01-01 10:00:55.400,WALKING,False,Low
2026-01-01 10:00:55.500,WALKING,False,Low
2026-01-01 10:00:55.600,WALKING,False,Low
2026-01-01 10:00:55.700,WALKING,False,Low
2026-01-01 10:00:55.800,WALKING,False,Low
2026-01-01 10:00:55.900,WALKING,False,Low
2026-01-01 10:00:56.000,WALKING,False,Low
2026-01-01 10:00:56.100,WALKING,False,Low
2026-01-01 10:00:56.200,WALKING,False,Low
2026-01-01 10:00:56.300,WALKING,False,Low
2026-01-01 10:00:56.400,WALKING,False,Low
2026-01-01 10:00:56.500,WALKING,False,Low
2026-01-01 10:00:56.600,WALKING,False,Low
2026-01-01 10:00:56.700,WALKING,False,Low
2026-01-01 10:00:56.800,WALKING,False,Low
2026-01-01 10:00:56.900,WALKING,False,Low
2026-01-01 10:00:57.000,WALKING,False,Low
2026-01-01 10:00:57.100,WALKING,False,Low
2026-01-01 10:00:57.200,WALKING,False,Low
2026-01-01 10:00:57.300,WALKING_DOWNSTAIRS,False,Low
2026-01-01 10:00:57.400,WALKING_DOWNSTAIRS,False,Low
2026-01-01 10:00:57.500,WALKING_DOWNSTAIRS,False,Low
2026-01-01 10:00:57.600,WALKING_DOWNSTAIRS,False,Low
2026-01-01 10:00:57.700,WALKING_DOWNSTAIRS,False,Low
2026-01-01 10:00:57.800,WALKING_DOWNSTAIRS,False,Low
2026-01-01 10:00:57.900,WALKING_DOWNSTAIRS,False,Low
2026-01-01 10:00:58.000,WALKING_DOWNSTAIRS,False,Low
2026-01-01 10:00:58.100,WALKING_DOWNSTAIRS,False,Low
2026-01-01 10:00:58.200,WALKING_DOWNSTAIRS,False,Low
2026-01-01 10:00:58.300,WALKING_DOWNSTAIRS,False,Low
2026-01-01 10:00:58.400,WALKING_DOWNSTAIRS,False,Low
2026-01-01 10:00:58.500,WALKING_DOWNSTAIRS,False,Low
2026-01-01 10:00:58.600,WALKING_DOWNSTAIRS,False,Low
2026-01-01 10:00:58.700,WALKING_DOWNSTAIRS,False,Low
2026-01-01 10:00:58.800,WALKING_DOWNSTAIRS,False,Low
2026-01-01 10:00:58.900,WALKING_DOWNSTAIRS,False,Low
2026-01-01 10:00:59.000,WALKING_DOWNSTAIRS,False,Low
2026-01-01 10:00:59.100,WALKING_DOWNSTAIRS,False,Low
2026-01-01 10:00:59.200,WALKING_DOWNSTAIRS,False,Low
2026-01-01 10:00:59.300,WALKING_DOWNSTAIRS,False,Low
2026-01-01 10:00:59.400,WALKING_DOWNSTAIRS,False,Low
2026-01-01 10:00:59.500,WALKING_UPSTAIRS,False,Low
2026-01-01 10:00:59.600,WALKING_UPSTAIRS,False,Low
2026-01-01 10:00:59.700,WALKING_UPSTAIRS,False,Low
2026-01-01 10:00:59.800,WALKING_UPSTAIRS,False,Low
2026-01-01 10:00:59.900,WALKING_UPSTAIRS,False,Low
2026-01-01 10:01:00.000,WALKING_UPSTAIRS,False,Low
2026-01-01 10:01:00.100,WALKING_UPSTAIRS,False,Low
2026-01-01 10:01:00.200,WALKING_UPSTAIRS,False,Low
2026-01-01 10:01:00.300,WALKING_UPSTAIRS,False,Low
2026-01-01 10:01:00.400,WALKING_UPSTAIRS,False,Low
2026-01-01 10:01:00.500,WALKING_UPSTAIRS,False,Low
2026-01-01 10:01:00.600,WALKING_UPSTAIRS,False,Low
2026-01-01 10:01:00.700,WALKING_UPSTAIRS,False,Low
2026-01-01 10:01:00.800,WALKING_UPSTAIRS,False,Low
2026-01-01 10:01:00.900,WALKING_UPSTAIRS,False,Low
2026-01-01 10:01:01.000,WALKING_UPSTAIRS,False,Low
2026-01-01 10:01:01.100,WALKING_UPSTAIRS,False,Low
2026-01-01 10:01:01.200,WALKING_UPSTAIRS,False,Low
2026-01-01 10:01:01.300,WALKING_UPSTAIRS,False,Low
2026-01-01 10:01:01.400,WALKING_UPSTAIRS,False,Low
2026-01-01 10:01:01.500,WALKING_UPSTAIRS,False,Low
2026-01-01 10:01:01.600,WALKING_UPSTAIRS,False,Low
2026-01-01 10:01:01.700,WALKING,False,Low
2026-01-01 10:01:01.800,WALKING_UPSTAIRS,False,Low
2026-01-01 10:01:01.900,STANDING,False,Low
2026-01-01 10:01:02.000,SITTING,False,Low
2026-01-01 10:01:02.100,SITTING,False,Low
2026-01-01 10:01:02.200,SITTING,False,Low
2026-01-01 10:01:02.300,SITTING,False,Low
2026-01-01 10:01:02.400,STANDING,False,Low
2026-01-01 10:01:02.500,SITTING,False,Low
2026-01-01 10:01:02.600,SITTING,False,Low
2026-01-01 10:01:02.700,STANDING,False,Low
2026-01-01 10:01:02.800,SITTING,False,Low
2026-01-01 10:01:02.900,STANDING,False,Low
2026-01-01 10:01:03.000,STANDING,False,Low
2026-01-01 10:01:03.100,SITTING,False,Low
2026-01-01 10:01:03.200,SITTING,False,Low
2026-01-01 10:01:03.300,STANDING,False,Low
2026-01-01 10:01:03.400,STANDING,False,Low
2026-01-01 10:01:03.500,SITTING,False,Low
2026-01-01 10:01:03.600,STANDING,False,Low
2026-01-01 10:01:03.700,STANDING,False,Low
2026-01-01 10:01:03.800,STANDING,False,Low
2026-01-01 10:01:03.900,STANDING,False,Low
2026-01-01 10:01:04.000,STANDING,False,Low
2026-01-01 10:01:04.100,SITTING,False,Low
2026-01-01 10:01:04.200,SITTING,False,Low
2026-01-01 10:01:04.300,SITTING,False,Low
2026-01-01 10:01:04.400,SITTING,False,Low
2026-01-01 10:01:04.500,SITTING,False,Low
2026-01-01 10:01:04.600,SITTING,False,Low
2026-01-01 10:01:04.700,SITTING,False,Low
2026-01-01 10:01:04.800,SITTING,False,Low
2026-01-01 10:01:04.900,STANDING,False,Low
2026-01-01 10:01:05.000,SITTING,False,Low
2026-01-01 10:01:05.100,SITTING,False,Low
2026-01-01 10:01:05.200,SITTING,False,Low
2026-01-01 10:01:05.300,SITTING,False,Low
2026-01-01 10:01:05.400,SITTING,False,Low
2026-01-01 10:01:05.500,SITTING,False,Low
2026-01-01 10:01:05.600,SITTING,False,Low
2026-01-01 10:01:05.700,SITTING,False,Low
2026-01-01 10:01:05.800,SITTING,False,Low
2026-01-01 10:01:05.900,SITTING,False,Low
2026-01-01 10:01:06.000,SITTING,False,Low
2026-01-01 10:01:06.100,SITTING,False,Low
2026-01-01 10:01:06.200,SITTING,False,Low
2026-01-01 10:01:06.300,SITTING,False,Low
2026-01-01 10:01:06.400,SITTING,False,Low
2026-01-01 10:01:06.500,SITTING,False,Low
2026-01-01 10:01:06.600,LAYING,False,Low
2026-01-01 10:01:06.700,LAYING,False,Low
2026-01-01 10:01:06.800,LAYING,False,Low
2026-01-01 10:01:06.900,LAYING,False,Low
2026-01-01 10:01:07.000,LAYING,False,Low
2026-01-01 10:01:07.100,LAYING,False,Low
2026-01-01 10:01:07.200,LAYING,False,Low
2026-01-01 10:01:07.300,LAYING,False,Low
2026-01-01 10:01:07.400,LAYING,False,Low
2026-01-01 10:01:07.500,LAYING,False,Low
2026-01-01 10:01:07.600,LAYING,False,Low
2026-01-01 10:01:07.700,LAYING,False,Low
2026-01-01 10:01:07.800,LAYING,False,Low
2026-01-01 10:01:07.900,LAYING,False,Low
2026-01-01 10:01:08.000,LAYING,False,Low
2026-01-01 10:01:08.100,LAYING,False,Low
2026-01-01 10:01:08.200,LAYING,False,Low
2026-01-01 10:01:08.300,LAYING,False,Low
2026-01-01 10:01:08.400,LAYING,False,Low
2026-01-01 10:01:08.500,LAYING,False,Low
2026-01-01 10:01:08.600,LAYING,False,Low
2026-01-01 10:01:08.700,LAYING,False,Low
2026-01-01 10:01:08.800,LAYING,False,Low
2026-01-01 10:01:08.900,LAYING,False,Low
2026-01-01 10:01:09.000,WALKING,False,Low
2026-01-01 10:01:09.100,WALKING,False,Low
2026-01-01 10:01:09.200,WALKING,False,Low
2026-01-01 10:01:09.300,WALKING,False,Low
2026-01-01 10:01:09.400,WALKING,False,Low
2026-01-01 10:01:09.500,WALKING,False,Low
2026-01-01 10:01:09.600,WALKING,False,Low
2026-01-01 10:01:09.700,WALKING,False,Low
2026-01-01 10:01:09.800,WALKING,False,Low
2026-01-01 10:01:09.900,WALKING,False,Low
2026-01-01 10:01:10.000,WALKING,False,Low
2026-01-01 10:01:10.100,WALKING,False,Low
2026-01-01 10:01:10.200,WALKING,False,Low
2026-01-01 10:01:10.300,WALKING,False,Low
2026-01-01 10:01:10.400,WALKING,False,Low
2026-01-01 10:01:10.500,WALKING,False,Low
2026-01-01 10:01:10.600,WALKING,False,Low
2026-01-01 10:01:10.700,WALKING,False,Low
2026-01-01 10:01:10.800,WALKING,False,Low
2026-01-01 10:01:10.900,WALKING,False,Low
2026-01-01 10:01:11.000,WALKING,False,Low
2026-01-01 10:01:11.100,WALKING,False,Low
2026-01-01 10:01:11.200,WALKING,False,Low
2026-01-01 10:01:11.300,WALKING,False,Low
2026-01-01 10:01:11.400,WALKING,False,Low
2026-01-01 10:01:11.500,WALKING,False,Low
2026-01-01 10:01:11.600,WALKING_DOWNSTAIRS,False,Low
2026-01-01 10:01:11.700,WALKING_DOWNSTAIRS,False,Low
2026-01-01 10:01:11.800,WALKING_DOWNSTAIRS,False,Low
2026-01-01 10:01:11.900,WALKING_DOWNSTAIRS,False,Low
2026-01-01 10:01:12.000,WALKING_DOWNSTAIRS,False,Low
2026-01-01 10:01:12.100,WALKING_DOWNSTAIRS,False,Low
2026-01-01 10:01:12.200,WALKING_DOWNSTAIRS,False,Low
2026-01-01 10:01:12.300,WALKING_UPSTAIRS,False,Low
2026-01-01 10:01:12.400,WALKING_UPSTAIRS,False,Low
2026-01-01 10:01:12.500,WALKING_UPSTAIRS,False,Low
2026-01-01 10:01:12.600,WALKING_UPSTAIRS,False,Low
2026-01-01 10:01:12.700,WALKING,False,Low
2026-01-01 10:01:12.800,WALKING,False,Low
2026-01-01 10:01:12.900,WALKING_UPSTAIRS,False,Low
2026-01-01 10:01:13.000,WALKING_UPSTAIRS,False,Low
2026-01-01 10:01:13.100,WALKING_UPSTAIRS,False,Low
2026-01-01 10:01:13.200,WALKING,False,Low
2026-01-01 10:01:13.300,WALKING_DOWNSTAIRS,False,Low
2026-01-01 10:01:13.400,WALKING_DOWNSTAIRS,False,Low
2026-01-01 10:01:13.500,WALKING_DOWNSTAIRS,False,Low
2026-01-01 10:01:13.600,WALKING_DOWNSTAIRS,False,Low
2026-01-01 10:01:13.700,WALKING_DOWNSTAIRS,False,Low
2026-01-01 10:01:13.800,WALKING_DOWNSTAIRS,False,Low
2026-01-01 10:01:13.900,WALKING_UPSTAIRS,False,Low
2026-01-01 10:01:14.000,WALKING,False,Low
2026-01-01 10:01:14.100,WALKING_UPSTAIRS,False,Low
2026-01-01 10:01:14.200,WALKING_UPSTAIRS,False,Low
2026-01-01 10:01:14.300,WALKING,False,Low
2026-01-01 10:01:14.400,WALKING,False,Low
2026-01-01 10:01:14.500,WALKING,False,Low
2026-01-01 10:01:14.600,WALKING_UPSTAIRS,False,Low
2026-01-01 10:01:14.700,WALKING_DOWNSTAIRS,False,Low
2026-01-01 10:01:14.800,WALKING_DOWNSTAIRS,False,Low
2026-01-01 10:01:14.900,WALKING_DOWNSTAIRS,False,Low
2026-01-01 10:01:15.000,WALKING_DOWNSTAIRS,False,Low
2026-01-01 10:01:15.100,WALKING_DOWNSTAIRS,False,Low
2026-01-01 10:01:15.200,WALKING_DOWNSTAIRS,False,Low
2026-01-01 10:01:15.300,WALKING_DOWNSTAIRS,False,Low
2026-01-01 10:01:15.400,WALKING_DOWNSTAIRS,False,Low
2026-01-01 10:01:15.500,WALKING_UPSTAIRS,False,Low
2026-01-01 10:01:15.600,WALKING,False,Low
2026-01-01 10:01:15.700,WALKING_UPSTAIRS,False,Low
2026-01-01 10:01:15.800,WALKING_UPSTAIRS,False,Low
2026-01-01 10:01:15.900,WALKING,False,Low
2026-01-01 10:01:16.000,WALKING,False,Low
2026-01-01 10:01:16.100,WALKING,False,Low
2026-01-01 10:01:16.200,WALKING,False,Low
2026-01-01 10:01:16.300,SITTING,False,Low
2026-01-01 10:01:16.400,STANDING,False,Low
2026-01-01 10:01:16.500,STANDING,False,Low
2026-01-01 10:01:16.600,STANDING,False,Low
2026-01-01 10:01:16.700,STANDING,False,Low
2026-01-01 10:01:16.800,STANDING,False,Low
2026-01-01 10:01:16.900,STANDING,False,Low
2026-01-01 10:01:17.000,STANDING,False,Low
2026-01-01 10:01:17.100,STANDING,False,Low
2026-01-01 10:01:17.200,SITTING,False,Low
2026-01-01 10:01:17.300,STANDING,False,Low
2026-01-01 10:01:17.400,SITTING,False,Low
2026-01-01 10:01:17.500,SITTING,False,Low
2026-01-01 10:01:17.600,SITTING,False,Low
2026-01-01 10:01:17.700,SITTING,False,Low
2026-01-01 10:01:17.800,STANDING,False,Low
2026-01-01 10:01:17.900,STANDING,False,Low
2026-01-01 10:01:18.000,STANDING,False,Low
2026-01-01 10:01:18.100,SITTING,False,Low
2026-01-01 10:01:18.200,STANDING,False,Low
2026-01-01 10:01:18.300,STANDING,False,Low
2026-01-01 10:01:18.400,STANDING,False,Low
2026-01-01 10:01:18.500,STANDING,False,Low
2026-01-01 10:01:18.600,STANDING,False,Low
2026-01-01 10:01:18.700,STANDING,False,Low
2026-01-01 10:01:18.800,STANDING,False,Low
2026-01-01 10:01:18.900,SITTING,False,Low
2026-01-01 10:01:19.000,SITTING,False,Low
2026-01-01 10:01:19.100,STANDING,False,Low
2026-01-01 10:01:19.200,STANDING,False,Low
2026-01-01 10:01:19.300,STANDING,False,Low
2026-01-01 10:01:19.400,SITTING,False,Low
2026-01-01 10:01:19.500,SITTING,False,Low
2026-01-01 10:01:19.600,SITTING,False,Low
2026-01-01 10:01:19.700,SITTING,False,Low
2026-01-01 10:01:19.800,SITTING,False,Low
2026-01-01 10:01:19.900,SITTING,False,Low
2026-01-01 10:01:20.000,SITTING,False,Low
2026-01-01 10:01:20.100,SITTING,False,Low
2026-01-01 10:01:20.200,SITTING,False,Low
2026-01-01 10:01:20.300,STANDING,False,Low
2026-01-01 10:01:20.400,SITTING,False,Low
2026-01-01 10:01:20.500,SITTING,False,Low
2026-01-01 10:01:20.600,SITTING,False,Low
2026-01-01 10:01:20.700,SITTING,False,Low
2026-01-01 10:01:20.800,SITTING,False,Low
2026-01-01 10:01:20.900,SITTING,False,Low
2026-01-01 10:01:21.000,SITTING,False,Low
2026-01-01 10:01:21.100,LAYING,False,Low
2026-01-01 10:01:21.200,LAYING,False,Low
2026-01-01 10:01:21.300,LAYING,False,Low
2026-01-01 10:01:21.400,LAYING,False,Low
2026-01-01 10:01:21.500,LAYING,False,Low
2026-01-01 10:01:21.600,LAYING,False,Low
2026-01-01 10:01:21.700,LAYING,False,Low
2026-01-01 10:01:21.800,LAYING,False,Low
2026-01-01 10:01:21.900,LAYING,False,Low
2026-01-01 10:01:22.000,LAYING,False,Low
2026-01-01 10:01:22.100,LAYING,False,Low
2026-01-01 10:01:22.200,LAYING,False,Low
2026-01-01 10:01:22.300,LAYING,False,Low
2026-01-01 10:01:22.400,LAYING,False,Low
2026-01-01 10:01:22.500,LAYING,False,Low
2026-01-01 10:01:22.600,LAYING,False,Low
2026-01-01 10:01:22.700,LAYING,False,Low
2026-01-01 10:01:22.800,LAYING,False,Low
2026-01-01 10:01:22.900,LAYING,False,Low
2026-01-01 10:01:23.000,LAYING,False,Low
2026-01-01 10:01:23.100,LAYING,False,Low
2026-01-01 10:01:23.200,LAYING,False,Low
2026-01-01 10:01:23.300,LAYING,False,Low
2026-01-01 10:01:23.400,LAYING,False,Low
2026-01-01 10:01:23.500,LAYING,False,Low
2026-01-01 10:01:23.600,LAYING,False,Low
2026-01-01 10:01:23.700,WALKING,False,Low
2026-01-01 10:01:23.800,WALKING,False,Low
2026-01-01 10:01:23.900,WALKING,False,Low
2026-01-01 10:01:24.000,WALKING,False,Low
2026-01-01 10:01:24.100,WALKING,False,Low
2026-01-01 10:01:24.200,WALKING,False,Low
2026-01-01 10:01:24.300,WALKING,False,Low
2026-01-01 10:01:24.400,WALKING,False,Low
2026-01-01 10:01:24.500,WALKING,False,Low
2026-01-01 10:01:24.600,WALKING,False,Low
2026-01-01 10:01:24.700,WALKING,False,Low
2026-01-01 10:01:24.800,WALKING,False,Low
2026-01-01 10:01:24.900,WALKING,False,Low
2026-01-01 10:01:25.000,WALKING,False,Low
2026-01-01 10:01:25.100,WALKING,False,Low
2026-01-01 10:01:25.200,WALKING,False,Low
2026-01-01 10:01:25.300,WALKING,False,Low
2026-01-01 10:01:25.400,WALKING,False,Low
2026-01-01 10:01:25.500,WALKING,False,Low
2026-01-01 10:01:25.600,WALKING,False,Low
2026-01-01 10:01:25.700,WALKING,False,Low
2026-01-01 10:01:25.800,WALKING,False,Low
2026-01-01 10:01:25.900,WALKING,False,Low
2026-01-01 10:01:26.000,WALKING,False,Low
2026-01-01 10:01:26.100,WALKING,False,Low
2026-01-01 10:01:26.200,WALKING,False,Low
2026-01-01 10:01:26.300,WALKING_DOWNSTAIRS,False,Low
2026-01-01 10:01:26.400,WALKING_DOWNSTAIRS,False,Low
2026-01-01 10:01:26.500,WALKING_DOWNSTAIRS,False,Low
2026-01-01 10:01:26.600,WALKING_DOWNSTAIRS,False,Low
2026-01-01 10:01:26.700,WALKING_DOWNSTAIRS,False,Low
2026-01-01 10:01:26.800,WALKING_DOWNSTAIRS,False,Low
2026-01-01 10:01:26.900,WALKING_DOWNSTAIRS,False,Low
2026-01-01 10:01:27.000,WALKING_DOWNSTAIRS,False,Low
2026-01-01 10:01:27.100,WALKING_DOWNSTAIRS,False,Low
2026-01-01 10:01:27.200,WALKING_DOWNSTAIRS,False,Low
2026-01-01 10:01:27.300,WALKING_DOWNSTAIRS,False,Low
2026-01-01 10:01:27.400,WALKING_DOWNSTAIRS,False,Low
2026-01-01 10:01:27.500,WALKING_DOWNSTAIRS,False,Low
2026-01-01 10:01:27.600,WALKING_DOWNSTAIRS,False,Low
2026-01-01 10:01:27.700,WALKING_UPSTAIRS,False,Low
2026-01-01 10:01:27.800,WALKING_UPSTAIRS,False,Low
2026-01-01 10:01:27.900,WALKING_UPSTAIRS,False,Low
2026-01-01 10:01:28.000,WALKING_UPSTAIRS,False,Low
2026-01-01 10:01:28.100,WALKING_UPSTAIRS,False,Low
2026-01-01 10:01:28.200,WALKING_UPSTAIRS,False,Low
2026-01-01 10:01:28.300,WALKING_UPSTAIRS,False,Low
2026-01-01 10:01:28.400,WALKING_UPSTAIRS,False,Low
2026-01-01 10:01:28.500,WALKING_UPSTAIRS,False,Low
2026-01-01 10:01:28.600,WALKING_UPSTAIRS,False,Low
2026-01-01 10:01:28.700,WALKING_UPSTAIRS,False,Low
2026-01-01 10:01:28.800,WALKING_UPSTAIRS,False,Low
2026-01-01 10:01:28.900,WALKING_UPSTAIRS,False,Low
2026-01-01 10:01:29.000,WALKING_UPSTAIRS,False,Low
2026-01-01 10:01:29.100,WALKING_UPSTAIRS,False,Low
2026-01-01 10:01:29.200,WALKING_UPSTAIRS,False,Low
2026-01-01 10:01:29.300,WALKING_UPSTAIRS,False,Low
2026-01-01 10:01:29.400,WALKING_UPSTAIRS,False,Low
2026-01-01 10:01:29.500,WALKING_UPSTAIRS,False,Low
2026-01-01 10:01:29.600,WALKING_UPSTAIRS,False,Low
2026-01-01 10:01:29.700,WALKING_UPSTAIRS,False,Low
2026-01-01 10:01:29.800,WALKING_UPSTAIRS,False,Low
2026-01-01 10:01:29.900,WALKING_UPSTAIRS,False,Low
2026-01-01 10:01:30.000,WALKING_DOWNSTAIRS,False,Low
2026-01-01 10:01:30.100,WALKING_DOWNSTAIRS,False,Low
2026-01-01 10:01:30.200,WALKING_DOWNSTAIRS,False,Low
2026-01-01 10:01:30.300,WALKING_DOWNSTAIRS,False,Low
2026-01-01 10:01:30.400,WALKING_DOWNSTAIRS,False,Low
2026-01-01 10:01:30.500,WALKING_DOWNSTAIRS,False,Low
2026-01-01 10:01:30.600,WALKING_DOWNSTAIRS,False,Low
2026-01-01 10:01:30.700,STANDING,False,Low
2026-01-01 10:01:30.800,STANDING,False,Low
2026-01-01 10:01:30.900,STANDING,False,Low
2026-01-01 10:01:31.000,STANDING,False,Low
2026-01-01 10:01:31.100,STANDING,False,Low
2026-01-01 10:01:31.200,STANDING,False,Low
2026-01-01 10:01:31.300,STANDING,False,Low
2026-01-01 10:01:31.400,STANDING,False,Low
2026-01-01 10:01:31.500,STANDING,False,Low
2026-01-01 10:01:31.600,STANDING,False,Low
2026-01-01 10:01:31.700,STANDING,False,Low
2026-01-01 10:01:31.800,STANDING,False,Low
2026-01-01 10:01:31.900,STANDING,False,Low
2026-01-01 10:01:32.000,STANDING,False,Low
2026-01-01 10:01:32.100,STANDING,False,Low
2026-01-01 10:01:32.200,STANDING,False,Low
2026-01-01 10:01:32.300,STANDING,False,Low
2026-01-01 10:01:32.400,STANDING,False,Low
2026-01-01 10:01:32.500,STANDING,False,Low
2026-01-01 10:01:32.600,STANDING,False,Low
2026-01-01 10:01:32.700,STANDING,False,Low
2026-01-01 10:01:32.800,STANDING,False,Low
2026-01-01 10:01:32.900,STANDING,False,Low
2026-01-01 10:01:33.000,SITTING,False,Low
2026-01-01 10:01:33.100,SITTING,False,Low
2026-01-01 10:01:33.200,SITTING,False,Low
2026-01-01 10:01:33.300,SITTING,False,Low
2026-01-01 10:01:33.400,SITTING,False,Low
2026-01-01 10:01:33.500,SITTING,False,Low
2026-01-01 10:01:33.600,SITTING,False,Low
2026-01-01 10:01:33.700,SITTING,False,Low
2026-01-01 10:01:33.800,SITTING,False,Low
2026-01-01 10:01:33.900,SITTING,False,Low
2026-01-01 10:01:34.000,SITTING,False,Low
2026-01-01 10:01:34.100,SITTING,False,Low
2026-01-01 10:01:34.200,SITTING,False,Low
2026-01-01 10:01:34.300,SITTING,False,Low
2026-01-01 10:01:34.400,SITTING,False,Low
2026-01-01 10:01:34.500,SITTING,False,Low
2026-01-01 10:01:34.600,SITTING,False,Low
2026-01-01 10:01:34.700,SITTING,False,Low
2026-01-01 10:01:34.800,SITTING,False,Low
2026-01-01 10:01:34.900,SITTING,False,Low
2026-01-01 10:01:35.000,SITTING,False,Low
2026-01-01 10:01:35.100,SITTING,False,Low
2026-01-01 10:01:35.200,SITTING,False,Low
2026-01-01 10:01:35.300,SITTING,False,Low
2026-01-01 10:01:35.400,LAYING,False,Low
2026-01-01 10:01:35.500,LAYING,False,Low
2026-01-01 10:01:35.600,LAYING,False,Low
2026-01-01 10:01:35.700,LAYING,False,Low
2026-01-01 10:01:35.800,LAYING,False,Low
2026-01-01 10:01:35.900,LAYING,False,Low
2026-01-01 10:01:36.000,LAYING,False,Low
2026-01-01 10:01:36.100,LAYING,False,Low
2026-01-01 10:01:36.200,LAYING,False,Low
2026-01-01 10:01:36.300,LAYING,False,Low
2026-01-01 10:01:36.400,LAYING,False,Low
2026-01-01 10:01:36.500,LAYING,False,Low
2026-01-01 10:01:36.600,LAYING,False,Low
2026-01-01 10:01:36.700,LAYING,False,Low
2026-01-01 10:01:36.800,LAYING,False,Low
2026-01-01 10:01:36.900,LAYING,True,High
2026-01-01 10:01:37.000,LAYING,False,Low
2026-01-01 10:01:37.100,LAYING,False,Low
2026-01-01 10:01:37.200,LAYING,False,Low
2026-01-01 10:01:37.300,LAYING,False,Low
2026-01-01 10:01:37.400,LAYING,False,Low
2026-01-01 10:01:37.500,LAYING,False,Low
2026-01-01 10:01:37.600,LAYING,False,Low
2026-01-01 10:01:37.700,LAYING,False,Low
2026-01-01 10:01:37.800,LAYING,False,Low
2026-01-01 10:01:37.900,LAYING,False,Low
2026-01-01 10:01:38.000,LAYING,False,Low
2026-01-01 10:01:38.100,LAYING,False,Low
2026-01-01 10:01:38.200,LAYING,False,Low
2026-01-01 10:01:38.300,LAYING,False,Low
2026-01-01 10:01:38.400,LAYING,False,Low
2026-01-01 10:01:38.500,WALKING,False,Low
2026-01-01 10:01:38.600,WALKING,False,Low
2026-01-01 10:01:38.700,WALKING,False,Low
2026-01-01 10:01:38.800,WALKING,False,Low
2026-01-01 10:01:38.900,WALKING,False,Low
2026-01-01 10:01:39.000,WALKING,False,Low
2026-01-01 10:01:39.100,WALKING,False,Low
2026-01-01 10:01:39.200,WALKING,False,Low
2026-01-01 10:01:39.300,WALKING,False,Low
2026-01-01 10:01:39.400,WALKING,False,Low
2026-01-01 10:01:39.500,WALKING,False,Low
2026-01-01 10:01:39.600,WALKING,False,Low
2026-01-01 10:01:39.700,WALKING,False,Low
2026-01-01 10:01:39.800,WALKING,False,Low
2026-01-01 10:01:39.900,WALKING,False,Low
2026-01-01 10:01:40.000,WALKING,False,Low
2026-01-01 10:01:40.100,WALKING,False,Low
2026-01-01 10:01:40.200,WALKING,False,Low
2026-01-01 10:01:40.300,WALKING,False,Low
2026-01-01 10:01:40.400,WALKING,False,Low
2026-01-01 10:01:40.500,WALKING,False,Low
2026-01-01 10:01:40.600,WALKING,False,Low
2026-01-01 10:01:40.700,WALKING,False,Low
2026-01-01 10:01:40.800,WALKING,False,Low
2026-01-01 10:01:40.900,WALKING,False,Low
2026-01-01 10:01:41.000,WALKING,False,Low
